Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,TIP_PROVEEDOR,TIPO_MOV,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Tarifas S/. VERDES,Unidades CROSS,Unidades PICK,Unidades DEV,Unidades VERDES,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Stock S/. VERDES,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV,Costo Log S/. VERDES
ELECTROANDINA INDUSTRIAL S.A.C.,2051057945,ELECTROHOGAR,LINEA BLANCA,3/01/2024,2642777,INDURAMA,BT - LB,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,15.58,,,,1,,,,2945.02,,,,15.58
ELECTROANDINA INDUSTRIAL S.A.C.,2051057945,ELECTROHOGAR,LINEA BLANCA,3/01/2024,2642837,INDURAMA,BT - LB,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,15.58,,,,1,,,,2945.02,,,,15.58
PUTNAM INVESTMENT S.A.C.,2043185845,HOMBRE,ROPA INTERIOR HOMBRE,16/01/2024,2645144,JOCKEY,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,448,,,,20730.08,,,,87.49,,,
PUTNAM INVESTMENT S.A.C.,2043185845,HOMBRE,ROPA INTERIOR HOMBRE,16/01/2024,2645144,JOCKEY,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,301,,,,12854.08,,,,78.38,,,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,6/01/2024,2642095,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,2,,,,59.72,,,,0.39,,,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,4/01/2024,2642095,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,RTW,NORMAL,CROSS,0.20,0.00,0.00,0.00,66,,,,1312.74,,,,12.89,,,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,4/01/2024,2642095,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,3276,,,,91162.42,,,,639.80,,,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,4/01/2024,2642095,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,992,,,,37396.65,,,,258.32,,,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,4/01/2024,2642094,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,0.20,0.00,0.00,,12,,,,448.08,,,,2.34,,
SAMITEX SA,2034851182,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,6/01/2024,2643151,JOHN HOLDEN,RTW,TERCERAS,CD Villa El Salvador,RTW,NORMAL,CROSS,0.62,0.00,0.00,0.00,664,,,,44154.78,,,,410.65,,,
SAMITEX SA,2034851182,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,6/01/2024,2643151,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,0.00,0.00,30,,,,689.1,,,,5.86,,,
SAMITEX SA,2034851182,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,6/01/2024,2643151,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,34,,,,1041.76,,,,6.64,,,
SAMITEX SA,2034851182,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,6/01/2024,2643151,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,2753,,,,154928.23,,,,716.88,,,
SAMITEX SA,2034851182,HOMBRE,CAMISERIA,4/01/2024,2642341,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1644,,,,101309.46,,,,428.10,,,
SAMITEX SA,2034851182,HOMBRE,CAMISERIA,4/01/2024,2642340,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,16,,,,855.68,,,,17.19,,
SAMITEX SA,2034851182,MUJER,MARCAS FORMAL NACIONAL MUJER,11/01/2024,2643781,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,RTW,NORMAL,PICK,0.00,2.75,0.00,0.00,,82,,,,7180.66,,,,225.09,,
SAMITEX SA,2034851182,MUJER,MARCAS FORMAL NACIONAL MUJER,11/01/2024,2643782,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,RTW,NORMAL,CROSS,0.62,0.00,0.00,0.00,5494,,,,458582.74,,,,3397.76,,,
LS BATWING PERU S.R.L.,2060521403,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,8/01/2024,2643653,DOCKERS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,2864,,,,280894.26,,,,745.79,,,
LS BATWING PERU S.R.L.,2060521403,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,8/01/2024,2643652,DOCKERS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,260,,,,22296.88,,,,279.28,,
LS BATWING PERU S.R.L.,2060521403,MUJER,MARCAS SPORT NACIONAL MUJER,17/01/2024,2644907,DOCKERS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,349,,,,33040.28,,,,90.88,,,
LS BATWING PERU S.R.L.,2060521403,MUJER,MARCAS SPORT NACIONAL MUJER,17/01/2024,2644906,DOCKERS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,112,,,,10581.38,,,,120.30,,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,15/01/2024,2644897,QUIKSILVER,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,379,,,,22383.46,,,,74.02,,,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,15/01/2024,2644897,QUIKSILVER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,797,,,,42543.86,,,,207.54,,,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,11/01/2024,2643385,DUNKELVOLK,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,78,,,,3955.42,,,,83.78,,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,11/01/2024,2643386,DUNKELVOLK,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,2933,,,,133214.17,,,,763.75,,,
SMART BRANDS S.A.C.,2056320709,MUJER,MARCAS JUVENIL NACIONAL MUJER,13/01/2024,2643596,EXIT,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,12,,,,1304.45,,,,12.89,,
SMART BRANDS S.A.C.,2056320709,MUJER,MARCAS JUVENIL NACIONAL MUJER,13/01/2024,2643597,EXIT,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,59,,,,5701.93,,,,15.36,,,
SMART BRANDS S.A.C.,2056320709,MUJER,MARCAS FORMAL NACIONAL MUJER,17/01/2024,2643889,MENTHA Y CHOCOLATE,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,72,,,,10360.4,,,,77.34,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2644493,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,CROSS,6.94,0.00,0.00,0.00,19,,,,5625.62,,,,131.94,,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2644493,ROSEN,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,386,,,,53934.03,,,,753.86,,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2644493,ROSEN,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,66,,,,6186.7,,,,32.94,,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2645028,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3603.13,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2644998,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,2263.89,,,,11.46
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2644998,ROSEN,PQ,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,0.16,,,,1,,,,754.4,,,,0.16
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2644887,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3088.3,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2644970,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2333.21,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2644624,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,418.04,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2644650,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3603.13,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2645053,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2745.08,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2645035,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2676.43,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,15/01/2024,2645180,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2127.28,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,19/01/2024,2646649,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1852.7,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,19/01/2024,2646643,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1921.35,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,11/01/2024,2644228,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1372.2,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,11/01/2024,2643911,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1234.91,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,16/01/2024,2645797,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2745.08,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,16/01/2024,2645723,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3088.3,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,16/01/2024,2645752,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2676.43,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,16/01/2024,2645833,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1475.16,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,16/01/2024,2645618,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,4770.08,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,16/01/2024,2645715,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2367.53,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,16/01/2024,2645816,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,960.33,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,17/01/2024,2645542,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,5627.44,,,,11.46
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,17/01/2024,2645324,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1989.99,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,17/01/2024,2645327,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3294.23,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2643062,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,CROSS,6.94,0.00,0.00,0.00,6,,,,1813.98,,,,41.66,,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2643062,ROSEN,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,208,,,,29116.06,,,,406.22,,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2643062,ROSEN,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,30,,,,2828.3,,,,14.97,,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2640392,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,NORMAL,CROSS,6.94,0.00,0.00,0.00,7,,,,11733.33,,,,48.61,,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2643298,ROSEN,SB,TERCERAS,CD ALDEA6,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,171,,,,2.09
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2641016,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3603.13,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2643293,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1234.91,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2643091,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1989.99,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2643091,ROSEN,PQ,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,0.16,,,,1,,,,754.4,,,,0.16
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2643231,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1234.91,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2642657,ROSEN,PQ,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,0.16,,,,1,,,,1234.91,,,,0.16
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2643189,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2916.69,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,5/01/2024,2643232,ROSEN,SB,TERCERAS,CD ALDEA6,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,2,,,,278.4,,,,4.19
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,8/01/2024,2642679,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1989.99,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,8/01/2024,2643706,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,5627.44,,,,11.46
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,8/01/2024,2642453,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1234.91,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,8/01/2024,2642453,ROSEN,PQ,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,0.16,,,,1,,,,342.53,,,,0.16
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,8/01/2024,2643700,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1200.59,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,18/01/2024,2645234,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,NORMAL,CROSS,6.94,0.00,0.00,0.00,4,,,,3841.32,,,,27.78,,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,18/01/2024,2644411,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,NORMAL,CROSS,6.94,0.00,0.00,0.00,14,,,,27173.44,,,,97.22,,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,18/01/2024,2646303,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3088.3,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,18/01/2024,2646143,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,2469.82,,,,11.46
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,18/01/2024,2646363,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2745.08,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,18/01/2024,2646320,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2539.14,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,18/01/2024,2646018,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2333.21,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,18/01/2024,2646345,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,6004.99,,,,11.46
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,18/01/2024,2646193,ROSEN,SB,TERCERAS,CD ALDEA6,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,168.81,,,,2.09
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,10/01/2024,2644032,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1543.81,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,10/01/2024,2644032,ROSEN,PQ,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,0.16,,,,1,,,,411.18,,,,0.16
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,10/01/2024,2643719,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1543.81,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,10/01/2024,2643863,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1989.99,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,10/01/2024,2644221,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1200.59,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,10/01/2024,2643888,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2195.92,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,12/01/2024,2644535,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1234.91,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,12/01/2024,2644426,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1200.58,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,12/01/2024,2644140,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1440.84,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,12/01/2024,2644643,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3088.3,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,12/01/2024,2644171,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2127.28,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,12/01/2024,2644932,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2264.57,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,4/01/2024,2642759,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3088.3,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,4/01/2024,2642701,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3088.3,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,4/01/2024,2642515,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2916.69,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,4/01/2024,2642720,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,4873.04,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,4/01/2024,2642720,ROSEN,PQ,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,0.16,,,,1,,,,1234.91,,,,0.16
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,4/01/2024,2642609,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3088.3,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,4/01/2024,2642764,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2916.69,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,4/01/2024,2642672,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2195.92,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,4/01/2024,2642787,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2333.21,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,4/01/2024,2642689,ROSEN,PQ,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,0.16,,,,1,,,,411.18,,,,0.16
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,2/01/2024,2642175,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,4323.21,,,,11.46
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,9/01/2024,2644049,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,3362.87,,,,5.73
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,9/01/2024,2644250,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1509.48,,,,5.73
