Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,TIP_PROVEEDOR,TIPO_MOV,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Tarifas S/. VERDES,Unidades CROSS,Unidades PICK,Unidades DEV,Unidades VERDES,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Stock S/. VERDES,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV,Costo Log S/. VERDES
EMPRESAS COMERCIALES S.A.,2010195187,CALZADO,CALZADO ESCOLAR,5/02/2024,2646340,BATA,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,,0.00,2424,,,,119594.16,,,,946.81,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,MENAJE DE MESA,22/01/2024,2646050,BUBBA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,8,,,,396.16,,,,3.99,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,MENAJE DE MESA,26/01/2024,2647430,BUBBA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,16,,,,792.32,,,,7.99,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,MENAJE DE MESA,2/02/2024,2648595,BUBBA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,76,,,,2672.84,,,,37.93,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,MENAJE DE MESA,8/02/2024,2650000,BUBBA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,100,,,,1429.16,,,,49.91,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,COCINA,22/01/2024,2646036,BUBBA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,78,,,,1466.64,,,,38.93,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,COCINA,26/01/2024,2647416,BUBBA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,228,,,,6344.72,,,,113.79,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,COCINA,2/02/2024,2648581,BUBBA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,476,,,,10252.64,,,,237.57,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,COCINA,30/01/2024,2647762,BUBBA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,2376,,,,51464.16,,,,1185.86,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,COCINA,8/02/2024,2649986,BUBBA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,48,,,,649.52,,,,23.96,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,AUTOLIQUIDABLES,PROMOCIONES RETAIL,30/01/2024,2647760,BUBBA,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,,0.00,5708,,,,51960.08,,,,1114.77,,,
COMERCIALIZADORA DE LA PLATA S.A.C.,2060097358,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,12/02/2024,2650398,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,46,,,,2571.86,,,,8.98,,,
COMERCIALIZADORA DE LA PLATA S.A.C.,2060097358,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,12/02/2024,2650398,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,,0.00,194,,,,11536.22,,,,37.89,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,22/01/2024,2646037,RECORD,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,,0.00,126,,,,18052.36,,,,246.08,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,22/01/2024,2646037,RECORD,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,68,,,,5208.51,,,,33.94,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,2/02/2024,2648582,RECORD,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,,0.00,221,,,,29912.34,,,,431.61,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,2/02/2024,2648582,RECORD,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,117,,,,10049.27,,,,58.39,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,27/01/2024,2647417,RECORD,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,,0.00,110,,,,13850.34,,,,214.83,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,27/01/2024,2647417,RECORD,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,75,,,,5845.51,,,,37.43,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,15/02/2024,2651300,RECORD,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,,0.00,267,,,,99523.73,,,,521.45,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,15/02/2024,2651300,RECORD,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,55,,,,4172.83,,,,27.45,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,8/02/2024,2649987,RECORD,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,,0.00,205,,,,27349.25,,,,400.37,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,8/02/2024,2649987,RECORD,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,54,,,,4069.01,,,,26.95,,,
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,26/01/2024,2646742,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,,2.09,,,,1,,,,93.09,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,26/01/2024,2647048,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,,2.09,,,,1,,,,109.62,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,16/02/2024,2651559,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,,2.09,,,,1,,,,93.09,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,20/02/2024,2652154,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,,2.09,,,,1,,,,93.09,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,20/02/2024,2651822,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,,2.09,,,,1,,,,126.14,,,,2.09
CALIFORNIA DOS MIL S.A.C,2033403887,BELLEZA,PERF. SEMI-SELECTIVA,10/02/2024,2649973,OPI,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,1750,,,,58939.9,,,,5658.28,,,
CALIFORNIA DOS MIL S.A.C,2033403887,BELLEZA,PERF. SEMI-SELECTIVA,10/02/2024,2649973,HELLO KITTY,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,5,,,,141.65,,,,16.17,,,
CALIFORNIA DOS MIL S.A.C,2033403887,BELLEZA,PERF. SEMI-SELECTIVA,10/02/2024,2649972,OPI,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,138,,,,4641.48,,,,1554.20,,
JAP INVESTMENTS S.A.C,2055220336,HOMBRE,ROPA INTERIOR HOMBRE,29/01/2024,2647857,BOSTON,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,,0.00,121,,,,1652.86,,,,23.63,,,
JAP INVESTMENTS S.A.C,2055220336,HOMBRE,ROPA INTERIOR HOMBRE,29/01/2024,2647857,BOSTON,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,,0.00,303,,,,8353.3,,,,78.90,,,
ULTRA BRANDS S.A.C.,2060836978,CALZADO,TERCERA CALZADO MUJER URBANO,6/02/2024,2648568,VANS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,,0.00,657,,,,86900.47,,,,256.62,,,
ULTRA BRANDS S.A.C.,2060836978,CALZADO,TERCERA CALZADO MUJER URBANO,5/02/2024,2648567,VANS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,,0.00,,72,,,,9482.04,,,,122.65,,
ULTRA BRANDS S.A.C.,2060836978,CALZADO,TERCERA CALZADO HOMBRE URBANO,6/02/2024,2648575,VANS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,,0.00,306,,,,47407.02,,,,119.52,,,
ULTRA BRANDS S.A.C.,2060836978,CALZADO,TERCERA CALZADO HOMBRE URBANO,5/02/2024,2648574,VANS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,,0.00,,60,,,,9000,,,,102.21,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,26/01/2024,2646604,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,542,,,,50878.44,,,,105.85,,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,26/01/2024,2646604,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,410,,,,50368.46,,,,80.07,,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,26/01/2024,2646604,HELLO KITTY,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,81,,,,14218.37,,,,15.82,,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,26/01/2024,2646604,DRAGON BALL,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,163,,,,17758.39,,,,31.83,,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,26/01/2024,2646604,LOL,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,254,,,,32689.59,,,,49.61,,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,26/01/2024,2646603,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,,0.00,,16,,,,1442.88,,,,3.12,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,26/01/2024,2646603,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,,0.00,,10,,,,1233.34,,,,1.95,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,26/01/2024,2646603,HELLO KITTY,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,,0.00,,3,,,,517.63,,,,0.59,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,26/01/2024,2646603,DRAGON BALL,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,,0.00,,5,,,,558.83,,,,0.98,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,26/01/2024,2646603,LOL,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,,0.00,,4,,,,479.01,,,,0.78,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,30/01/2024,2647773,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,,0.00,,32,,,,390.46,,,,6.25,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,30/01/2024,2647773,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,,0.00,,34,,,,395.86,,,,6.64,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,30/01/2024,2647773,DRAGON BALL,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,,0.00,,16,,,,217.26,,,,3.12,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,30/01/2024,2647773,LOL,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,,0.00,,24,,,,340.22,,,,4.69,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,30/01/2024,2647774,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,1368,,,,15973.19,,,,267.17,,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,30/01/2024,2647774,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,1445,,,,16494.05,,,,282.21,,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,30/01/2024,2647774,DRAGON BALL,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,540,,,,7551.84,,,,105.46,,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,30/01/2024,2647774,LOL,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,1003,,,,13211.15,,,,195.89,,,
ANTHAIX S.A.C.,2045807410,DECOHOGAR,CHECK OUT DECOHOGAR,7/02/2024,2649980,SCOOL,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,63,,,,1043.46,,,,31.44,,,
ANTHAIX S.A.C.,2045807410,DECOHOGAR,CHECK OUT DECOHOGAR,7/02/2024,2648576,SCOOL,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,,0.00,152,,,,1983.38,,,,75.86,,,
ANTHAIX S.A.C.,2045807410,AUTOLIQUIDABLES,PROMOCIONES RETAIL,26/01/2024,2646588,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,,0.00,288,,,,2862.72,,,,56.25,,,
ANTHAIX S.A.C.,2045807410,AUTOLIQUIDABLES,PROMOCIONES RETAIL,26/01/2024,2646588,PAW PATROL,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,,0.00,1296,,,,16718.4,,,,253.11,,,
ANTHAIX S.A.C.,2045807410,AUTOLIQUIDABLES,PROMOCIONES RETAIL,26/01/2024,2646588,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,,0.00,576,,,,7643.52,,,,112.49,,,
ANTHAIX S.A.C.,2045807410,AUTOLIQUIDABLES,PROMOCIONES RETAIL,26/01/2024,2646588,LA GRANJA DE ZENON,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,,0.00,288,,,,3821.76,,,,56.25,,,
ANTHAIX S.A.C.,2045807410,AUTOLIQUIDABLES,PROMOCIONES RETAIL,26/01/2024,2646588,HELLO KITTY,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,,0.00,576,,,,7643.52,,,,112.49,,,
ANTHAIX S.A.C.,2045807410,AUTOLIQUIDABLES,PROMOCIONES RETAIL,26/01/2024,2646588,LOL,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,,0.00,432,,,,6212.16,,,,84.37,,,
ANTHAIX S.A.C.,2045807410,AUTOLIQUIDABLES,PROMOCIONES RETAIL,26/01/2024,2646588,MI PC,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,,0.00,288,,,,3821.76,,,,56.25,,,
ANTHAIX S.A.C.,2045807410,AUTOLIQUIDABLES,PROMOCIONES RETAIL,25/01/2024,2646030,SCOOL,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,,0.00,159,,,,1573.8,,,,31.05,,,
ANTHAIX S.A.C.,2045807410,AUTOLIQUIDABLES,PROMOCIONES RETAIL,30/01/2024,2647411,SCOOL,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,,0.00,139,,,,1769.92,,,,27.15,,,
KAERCHER PERU S.A.,2054850263,ELECTROHOGAR,ELECTRODOMESTICOS,13/02/2024,2650316,KARCHER,SBN,TERCERAS,CD Villa El Salvador,SBN,VERDE,VERDE,0.00,0.00,,0.41,,,,1,,,,1199.55,,,,0.41
KAERCHER PERU S.A.,2054850263,ELECTROHOGAR,ELECTRODOMESTICOS,16/02/2024,2650834,KARCHER,SBN,TERCERAS,CD Villa El Salvador,SBN,VERDE,VERDE,0.00,0.00,,0.41,,,,1,,,,2003.79,,,,0.41
KAERCHER PERU S.A.,2054850263,ELECTROHOGAR,ELECTRODOMESTICOS,7/02/2024,2649595,KARCHER,SBN,TERCERAS,CD Villa El Salvador,SBN,VERDE,VERDE,0.00,0.00,,0.41,,,,1,,,,562.35,,,,0.41
KAERCHER PERU S.A.,2054850263,ELECTROHOGAR,ELECTRODOMESTICOS,1/02/2024,2648229,KARCHER,SBN,TERCERAS,CD Villa El Salvador,SBN,VERDE,VERDE,0.00,0.00,,0.41,,,,1,,,,754.13,,,,0.41
PERU PIMA SA.,2012274211,DECOHOGAR,CAMA,29/01/2024,2644502,PERUPIMA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,,0.00,18,,,,7071,,,,35.15,,,
PERU PIMA SA.,2012274211,DECOHOGAR,CAMA,29/01/2024,2644502,PERUPIMA,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,2,,,,120,,,,0.39,,,
PERU PIMA SA.,2012274211,DECOHOGAR,CAMA,29/01/2024,2647432,PERUPIMA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,,0.00,8,,,,3283,,,,15.62,,,
PERU PIMA SA.,2012274211,DECOHOGAR,CAMA,29/01/2024,2646052,PERUPIMA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,,0.00,4,,,,1664,,,,7.81,,,
PERU PIMA SA.,2012274211,DECOHOGAR,CAMA,29/01/2024,2646052,PERUPIMA,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,2,,,,120,,,,0.39,,,
PERU PIMA SA.,2012274211,DECOHOGAR,CAMA,20/02/2024,2650002,PERUPIMA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,,0.00,3,,,,1256,,,,5.86,,,
PERU PIMA SA.,2012274211,DECOHOGAR,CAMA,20/02/2024,2650002,PERUPIMA,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,1,,,,60,,,,0.20,,,
PERU PIMA SA.,2012274211,DECOHOGAR,CAMA,20/02/2024,2651315,PERUPIMA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,,0.00,3,,,,1263,,,,5.86,,,
PERU PIMA SA.,2012274211,DECOHOGAR,CAMA,20/02/2024,2651315,PERUPIMA,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,12,,,,720,,,,2.34,,,
PERU PIMA SA.,2012274211,DECOHOGAR,CAMA,8/02/2024,2648597,PERUPIMA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,,0.00,4,,,,1722,,,,7.81,,,
PERU PIMA SA.,2012274211,DECOHOGAR,CAMA,8/02/2024,2648597,PERUPIMA,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,,0.00,2,,,,120,,,,0.39,,,
JAWBREAKER LIMITED S.A.C.,2060543395,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,26/01/2024,2646006,VOLCOM,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,,0.00,90,,,,5828.7,,,,17.58,,,
JAWBREAKER LIMITED S.A.C.,2060543395,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,26/01/2024,2646006,VOLCOM,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,,0.00,499,,,,24558.73,,,,129.94,,,
JAWBREAKER LIMITED S.A.C.,2060543395,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,26/01/2024,2646005,VOLCOM,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,0.20,,0.00,,34,,,,2217.88,,,,6.64,,
JAWBREAKER LIMITED S.A.C.,2060543395,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,26/01/2024,2646005,VOLCOM,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,,0.00,,55,,,,2311.65,,,,59.08,,
JAWBREAKER LIMITED S.A.C.,2060543395,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,8/02/2024,2648658,OAKLEY,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,,0.00,211,,,,24334.25,,,,54.94,,,
JAWBREAKER LIMITED S.A.C.,2060543395,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,8/02/2024,2648657,OAKLEY,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,,0.00,,66,,,,8545.08,,,,70.89,,
JAWBREAKER LIMITED S.A.C.,2060543395,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,8/02/2024,2648653,VOLCOM,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,,0.00,,42,,,,1765.26,,,,45.11,,
JAWBREAKER LIMITED S.A.C.,2060543395,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,8/02/2024,2648654,VOLCOM,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,,0.00,337,,,,14164.11,,,,87.75,,,
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,23/01/2024,2646617,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,1295.89,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,23/01/2024,2646648,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,647.58,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,23/01/2024,2646636,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,745.08,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,23/01/2024,2646637,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,1439.95,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,26/01/2024,2647570,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,1584.02,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,26/01/2024,2647580,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,525.13,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,26/01/2024,2647597,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,323.43,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,26/01/2024,2647562,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,1439.95,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,25/01/2024,2647108,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,972.19,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,25/01/2024,2647049,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,251.4,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,25/01/2024,2646774,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,323.43,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,25/01/2024,2647259,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,1423.05,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,25/01/2024,2646824,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,611.57,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,25/01/2024,2647136,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,2507.8,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,13/02/2024,2649504,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,2,,,,1050.26,,,,11.46
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,13/02/2024,2650216,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,431.48,,,,5.73
INDUSTRIAS EL CISNE S.A.C.,2010141494,DECOHOGAR,DORMITORIO,13/02/2024,2650887,EL CISNE,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,,5.73,,,,1,,,,525.13,,,,5.73
